,Unnamed: 0,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,catalyst,ligand,Year
972,1489,4__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008033,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,4,225.0,255624.615632339,,AcOH/H2O 3:1,60.0,18.0,0.25,,,,,5% Pd/C,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,,None,3.0,,,Hydrogenation,5% Pd/C,,2018
973,1490,4__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008035,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,4,225.0,255183.851434097,,"2,2,2-Trifluoroethanol",60.0,18.0,0.25,,,,,5% Pd/C,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,,None,,,,Hydrogenation,5% Pd/C,,2018
974,1491,4__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008036,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,4,225.0,281965.811614181,,"2,2,2-Trifluoroethanol",60.0,18.0,0.25,,,,,10%% Pd/C (dry),,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,10%% Pd/C (dry),,2018
975,1493,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808443,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,56969.9765625,,"2,2,2-Trifluoroethanol",50.0,18.0,0.25,,,,,5% Pd/C,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,5% Pd/C,,2015
976,1494,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808444,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,58083.66015625,,"2,2,2-Trifluoroethanol",50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,PtO2,,2015
977,1495,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808445,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,60814.51171875,,MeOH,50.0,18.0,0.25,,,,,RaNi 4100,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,RaNi 4100,,2015
978,1496,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808446,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,75867.6953125,,MeOH,50.0,18.0,0.25,,,,,RaNi 4100,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,RaNi 4100,,2015
979,1497,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808447,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,60489.703125,,TFE/H2O 3:1,50.0,18.0,0.25,,,,,5% Pd/C,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,5% Pd/C,,2015
980,1498,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808448,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,50116.23046875,,"2,2,2-Trifluoroethanol",50.0,18.0,0.25,,,,,RaNi 4100,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,,None,3.0,,,Hydrogenation,RaNi 4100,,2015
981,1499,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808449,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,62911.8203125,,MeOH,50.0,18.0,0.25,,,,,10% Pd/C E101,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,10% Pd/C E101,,2015
982,1500,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808450,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,55623.28125,,AcOH/H2O 3:1,50.0,18.0,0.25,,,,,5% Pd/C,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,,None,3.0,,,Hydrogenation,5% Pd/C,,2015
983,1501,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808451,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,60457.73828125,,MeOH,50.0,18.0,0.25,,,,,RaNi 4100,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,,None,3.0,,,Hydrogenation,RaNi 4100,,2015
984,1502,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808452,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,56746.94921875,,MeOH,50.0,18.0,0.25,,,,,5% Pd/C,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,,None,3.0,,,Hydrogenation,5% Pd/C,,2015
985,1503,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808453,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,66184.890625,,IPA,50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,PtO2,,2015
986,1504,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808454,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,68312.578125,,MeOH,50.0,18.0,0.25,,,,,5% Pd/C,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,,None,3.0,,,Hydrogenation,5% Pd/C,,2015
987,1505,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808455,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,59853.41796875,,MeOH,50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,PtO2,,2015
988,1506,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808456,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,56050.5234375,,IPA/H2O 3:1,50.0,18.0,0.25,,,,,RaNi 4100,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,RaNi 4100,,2015
989,1507,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808457,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,63000.05078125,,TFE/H2O 3:1,50.0,18.0,0.25,,,,,RaNi 4100,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,,None,,,,Hydrogenation,RaNi 4100,,2015
990,1508,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808458,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,65328.4296875,,AcOH,50.0,18.0,0.25,MFCD00064599,[Pd](O)O,,,20% Pd(OH)2/C,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,[Pd](O)O,,2015
991,1509,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808459,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,65850.4921875,,IPA/H2O 3:1,50.0,18.0,0.25,,,,,RaNi 4100,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,,None,,,,Hydrogenation,RaNi 4100,,2015
992,1510,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808460,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,43594.54296875,,IPA/H2O 3:1,50.0,18.0,0.25,,,,,10% Pd/C E101,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,10% Pd/C E101,,2015
993,1511,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808461,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,62841.50390625,,IPA,50.0,18.0,0.25,,,,,10%% Pd/C (dry),,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,10%% Pd/C (dry),,2015
994,1512,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808462,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,54417.390625,,MeOH,50.0,18.0,0.25,,,,,RaNi 4100,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,RaNi 4100,,2015
995,1513,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808463,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,41018.79296875,,IPA/H2O 3:1,50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,,None,,,,Hydrogenation,PtO2,,2015
996,1514,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808464,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,69751.9765625,,MeOH,50.0,18.0,0.25,,,,,10%% Pd/C (dry),,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,10%% Pd/C (dry),,2015
997,1515,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808465,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,79474.375,,"2,2,2-Trifluoroethanol",50.0,18.0,0.25,,,,,10% Pt/C,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,10% Pt/C,,2015
998,1516,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808466,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,71451.171875,,MeOH,50.0,18.0,0.25,,,,,5% Pd/C,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,5% Pd/C,,2015
999,1517,4__PF-07037927____,SCRN_103,00119131-2475,RKB-03808467,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:19](=O)[c:18]([c:11]2[CH:10]=[CH:9]1)[c:16]([O:17]Cc3ccccc3)[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3]>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:19][c:18]([c:11]2[CH2:10][CH2:9]1)[c:16]([OH:17])[cH:15][cH:14][c:12]2[F:13])=[O:7])([CH3:4])[CH3:3],PF-06873939,CC(C)(C)OC(=O)N1CCc2c(F)ccc(O)c2C1,4,280.0,54758.375,,TFE/H2O 3:1,50.0,18.0,0.25,,,,,RaNi 4100,,,,,,,1.0,PF-07037927,c1cc(c2c(c1OCc1ccccc1)c(n(cc2)C(OC(C)(C)C)=O)=O)F,,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,RaNi 4100,,2015
